fulltime,fam_inc,parttime,sex,race,lsat,ugpa,zfygpa,DOB_yr,zgpa,tier,index6040,pass_bar
1.0,4.0,0.0,male,white,37.0,3.5,1.43,68.0,0.97,3.0,776.315771,P
1.0,3.0,0.0,female,white,41.0,3.5,0.0,69.0,0.0,4.0,839.4736630000001,P
1.0,4.0,0.0,male,white,42.0,3.5,-0.69,69.0,-0.79,4.0,855.2631359999999,P
1.0,3.0,0.0,female,white,37.5,3.5,-0.21,69.0,-1.15,3.0,784.2105075000001,F
1.0,3.0,0.0,female,white,34.0,3.5,-0.84,69.0,-1.1,5.0,728.9473519999999,P
1.0,4.0,0.0,female,white,37.0,3.5,0.0,65.0,0.0,4.0,776.315771,P
1.0,2.0,0.0,male,white,45.0,3.5,-0.21,69.0,-0.54,4.0,902.631555,P
1.0,3.0,0.0,male,white,48.0,3.5,-1.17,69.0,-1.57,5.0,949.9999740000001,F
1.0,4.0,0.0,male,white,46.0,3.5,0.43,69.0,0.0,6.0,918.421028,P
1.0,4.0,0.0,female,white,42.0,3.5,-0.67,66.0,-0.77,6.0,855.2631359999999,P
1.0,3.0,0.0,female,white,35.0,3.5,0.96,63.0,1.11,4.0,744.736825,P
1.0,4.0,0.0,male,asian,41.0,3.5,-0.12,67.0,0.0,6.0,839.4736630000001,P
1.0,3.0,0.0,female,white,38.0,3.5,0.55,69.0,0.42,3.0,792.1052440000001,P
1.0,5.0,0.0,female,white,40.0,3.5,1.03,70.0,1.28,2.0,823.6841900000001,P
1.0,3.0,0.0,female,white,41.0,3.5,-0.8,69.0,-0.96,4.0,839.4736630000001,P
1.0,4.0,0.0,male,white,41.0,3.5,0.02,69.0,-0.06,4.0,839.4736630000001,P
1.0,5.0,0.0,male,white,40.0,3.5,-0.06,69.0,0.03,4.0,823.6841900000001,P
1.0,3.0,0.0,female,white,37.5,3.5,-0.63,69.0,-0.23,4.0,784.2105075000001,P
1.0,4.0,0.0,female,white,44.0,3.5,-0.56,69.0,-0.68,5.0,886.842082,P
1.0,3.0,0.0,female,white,45.0,3.5,-0.13,66.0,0.01,4.0,902.631555,P
1.0,3.0,0.0,male,white,40.0,3.5,-1.25,69.0,-2.08,3.0,823.6841900000001,F
1.0,3.0,0.0,male,asian,36.0,3.5,0.17,68.0,0.07,5.0,760.526298,P
1.0,2.0,0.0,female,hisp,32.0,3.5,-0.13,64.0,-0.21,3.0,697.3684059999999,P
1.0,4.0,0.0,male,white,36.0,3.5,2.03,64.0,0.0,6.0,760.526298,P
1.0,4.0,0.0,male,white,46.0,3.5,-0.5,68.0,0.0,6.0,918.421028,P
1.0,3.0,0.0,female,white,34.0,3.5,0.19,53.0,0.64,3.0,728.9473519999999,P
1.0,4.0,0.0,male,white,38.0,3.5,-0.62,68.0,-0.88,3.0,792.1052440000001,P
1.0,4.0,0.0,male,white,35.5,3.5,1.48,69.0,0.46,6.0,752.6315615,P
1.0,0.0,0.0,female,black,30.0,3.5,-0.21,67.0,0.14,4.0,665.78946,P
1.0,4.0,0.0,female,white,34.0,3.5,-0.06,69.0,-0.3,4.0,728.9473519999999,P
1.0,4.0,0.0,female,white,30.0,3.5,-0.81,69.0,-0.45,3.0,665.78946,P
1.0,2.0,0.0,female,white,37.0,3.5,-0.21,70.0,-0.52,2.0,776.315771,P
1.0,3.0,0.0,female,white,36.0,3.5,0.12,69.0,-0.94,4.0,760.526298,F
1.0,5.0,0.0,female,white,47.0,3.5,0.15,67.0,0.08,5.0,934.210501,P
1.0,4.0,0.0,male,white,27.0,3.5,0.24,68.0,0.06,3.0,618.4210410000001,P
1.0,3.0,0.0,male,white,40.0,3.5,-0.35,64.0,-0.46,5.0,823.6841900000001,P
1.0,4.0,0.0,female,white,45.0,3.5,0.71,69.0,0.0,6.0,902.631555,P
1.0,4.0,0.0,male,white,45.0,3.5,0.48,69.0,0.0,6.0,902.631555,P
1.0,4.0,0.0,male,white,34.0,3.5,-0.52,69.0,1.55,3.0,728.9473519999999,P
1.0,3.0,0.0,male,white,30.0,3.5,-0.6,64.0,0.01,4.0,665.78946,P
1.0,5.0,0.0,female,white,36.0,3.5,0.5,67.0,0.63,6.0,760.526298,P
1.0,4.0,0.0,male,white,48.0,3.5,0.61,69.0,0.72,5.0,949.9999740000001,P
1.0,5.0,0.0,male,white,36.0,3.5,-0.41,70.0,-0.76,3.0,760.526298,P
1.0,4.0,0.0,female,white,36.0,3.5,-0.57,69.0,-0.97,4.0,760.526298,P
1.0,3.0,0.0,female,asian,44.0,3.5,-0.21,69.0,-0.37,4.0,886.842082,P
1.0,2.0,0.0,male,white,38.0,3.5,-0.6,63.0,-1.38,4.0,792.1052440000001,P
1.0,5.0,0.0,male,white,38.0,3.5,1.21,66.0,0.56,5.0,792.1052440000001,P
1.0,2.0,0.0,female,white,30.0,3.5,-0.83,50.0,-0.57,5.0,665.78946,P
1.0,0.0,0.0,female,white,34.0,3.5,1.37,66.0,2.07,3.0,728.9473519999999,P
1.0,4.0,0.0,male,white,28.0,3.5,0.64,66.0,0.88,3.0,634.210514,P
1.0,3.0,0.0,male,white,40.5,3.5,0.0,68.0,0.0,4.0,831.5789265,P
1.0,4.0,0.0,male,white,42.0,3.5,0.05,68.0,-0.17,5.0,855.2631359999999,P
1.0,4.0,0.0,male,white,40.0,3.5,-0.07,69.0,-0.52,4.0,823.6841900000001,P
1.0,4.0,0.0,female,white,41.0,3.5,-0.86,69.0,-0.79,4.0,839.4736630000001,F
1.0,4.0,0.0,female,white,34.0,3.5,0.07,69.0,0.05,3.0,728.9473519999999,F
1.0,4.0,0.0,male,white,38.5,3.5,0.52,69.0,0.56,4.0,799.9999805,P
1.0,3.0,0.0,female,white,41.0,3.5,0.39,69.0,0.46,4.0,839.4736630000001,P
1.0,0.0,0.0,female,white,42.0,3.5,0.77,69.0,0.88,4.0,855.2631359999999,P
1.0,4.0,0.0,female,hisp,43.0,3.5,-1.14,70.0,-0.25,5.0,871.052609,P
1.0,4.0,0.0,male,white,48.0,3.5,0.77,69.0,0.55,4.0,949.9999740000001,P
1.0,4.0,0.0,female,white,34.0,3.5,-0.28,49.0,-0.12,4.0,728.9473519999999,P
1.0,3.0,0.0,female,white,35.0,3.5,-0.85,69.0,-0.77,3.0,744.736825,P
1.0,4.0,0.0,male,white,44.0,3.5,-0.37,70.0,0.0,6.0,886.842082,P
1.0,3.0,0.0,male,white,37.0,3.5,-0.17,68.0,-0.21,5.0,776.315771,P
1.0,2.0,0.0,male,white,40.0,3.5,1.18,53.0,1.25,5.0,823.6841900000001,P
1.0,3.0,0.0,female,white,34.0,3.5,1.24,68.0,1.28,2.0,728.9473519999999,P
1.0,3.0,0.0,female,white,28.0,3.5,0.81,64.0,0.25,3.0,634.210514,P
1.0,3.0,0.0,female,white,35.0,3.5,-0.12,54.0,-0.26,6.0,744.736825,P
1.0,4.0,0.0,female,white,42.0,3.5,-0.07,68.0,-0.19,4.0,855.2631359999999,P
1.0,3.0,0.0,male,hisp,38.0,3.5,2.29,69.0,0.0,6.0,792.1052440000001,P
1.0,4.0,0.0,female,other,48.0,3.5,-0.03,66.0,0.77,5.0,949.9999740000001,P
1.0,4.0,0.0,female,white,37.5,3.5,-1.01,66.0,-0.49,3.0,784.2105075000001,P
1.0,5.0,0.0,male,white,48.0,3.5,1.27,68.0,1.13,5.0,949.9999740000001,P
1.0,4.0,0.0,female,white,34.0,3.5,0.82,69.0,1.13,3.0,728.9473519999999,P
1.0,4.0,0.0,male,white,32.5,3.5,1.11,67.0,1.57,2.0,705.2631425,P
1.0,3.0,0.0,female,other,30.0,3.5,-0.47,68.0,-0.85,4.0,665.78946,P
1.0,4.0,0.0,female,white,35.5,3.5,0.91,67.0,1.07,3.0,752.6315615,P
1.0,4.0,0.0,male,white,44.0,3.5,-0.78,59.0,-0.7,5.0,886.842082,P
2.0,2.0,1.0,female,white,34.0,3.5,0.19,64.0,-0.12,3.0,728.9473519999999,P
1.0,3.0,0.0,female,white,40.0,3.5,0.0,69.0,0.0,5.0,823.6841900000001,P
1.0,5.0,0.0,female,white,44.0,3.5,-0.69,69.0,0.0,6.0,886.842082,P
1.0,4.0,0.0,male,white,47.0,3.5,0.0,69.0,0.0,6.0,934.210501,P
1.0,5.0,0.0,male,white,39.0,3.5,2.34,68.0,2.5,3.0,807.894717,P
1.0,2.0,0.0,female,white,34.0,3.5,0.82,68.0,0.84,4.0,728.9473519999999,P
1.0,4.0,0.0,female,hisp,40.0,3.5,0.79,69.0,0.0,6.0,823.6841900000001,P
1.0,3.0,0.0,male,white,31.0,3.5,1.09,69.0,0.67,3.0,681.578933,P
1.0,4.0,0.0,female,asian,46.0,3.5,-0.62,66.0,-0.45,4.0,918.421028,P
1.0,2.0,0.0,female,white,36.0,3.5,-0.78,68.0,-0.08,5.0,760.526298,P
1.0,5.0,0.0,female,other,32.0,3.5,-0.88,70.0,-0.9,4.0,697.3684059999999,P
1.0,4.0,0.0,female,white,30.0,3.5,1.32,69.0,1.11,3.0,665.78946,P
1.0,4.0,0.0,female,white,44.0,3.5,-0.55,69.0,0.0,6.0,886.842082,P
1.0,4.0,0.0,male,white,36.0,3.5,0.04,62.0,0.73,2.0,760.526298,P
1.0,3.0,0.0,male,white,37.0,3.5,0.92,69.0,1.42,3.0,776.315771,P
1.0,2.0,0.0,female,white,37.0,3.5,-0.6,69.0,-0.58,4.0,776.315771,P
1.0,4.0,0.0,male,white,39.0,3.5,1.78,70.0,1.9,6.0,807.894717,P
1.0,4.0,0.0,female,white,38.0,3.5,-1.13,69.0,-0.81,5.0,792.1052440000001,P
1.0,3.0,0.0,female,white,44.0,3.5,1.62,68.0,1.12,3.0,886.842082,P
1.0,2.0,0.0,male,white,45.0,3.5,0.33,64.0,0.57,4.0,902.631555,P
1.0,3.0,0.0,male,white,41.0,3.5,-0.92,69.0,-0.22,5.0,839.4736630000001,P
1.0,3.0,0.0,female,white,43.0,3.5,0.85,70.0,1.04,4.0,871.052609,P
1.0,4.0,0.0,female,white,41.0,3.5,1.26,66.0,0.0,6.0,839.4736630000001,P
1.0,5.0,0.0,male,white,37.0,3.5,0.15,69.0,-0.16,3.0,776.315771,P
1.0,3.0,0.0,female,white,38.0,3.5,0.55,68.0,0.9,6.0,792.1052440000001,P
1.0,2.0,0.0,female,white,37.0,3.5,0.0,69.0,0.0,4.0,776.315771,P
1.0,4.0,0.0,male,white,46.0,3.5,0.48,68.0,0.48,4.0,918.421028,P
1.0,4.0,0.0,female,white,40.0,3.5,1.05,69.0,1.47,4.0,823.6841900000001,P
1.0,3.0,0.0,male,white,33.0,3.5,0.89,67.0,1.17,3.0,713.157879,P
1.0,2.0,0.0,female,white,32.0,3.5,-0.91,58.0,-1.1,3.0,697.3684059999999,P
1.0,3.0,0.0,female,white,32.0,3.5,1.05,61.0,1.27,4.0,697.3684059999999,P
1.0,4.0,0.0,female,white,44.0,3.5,-0.23,69.0,0.0,6.0,886.842082,P
2.0,3.0,1.0,female,white,44.0,3.5,1.7,63.0,1.06,3.0,886.842082,P
1.0,3.0,0.0,male,white,29.0,3.5,0.73,70.0,0.56,3.0,649.999987,P
1.0,3.0,0.0,female,white,35.0,3.5,-1.33,50.0,-0.96,4.0,744.736825,F
1.0,4.0,0.0,male,white,41.0,3.5,1.26,62.0,1.28,4.0,839.4736630000001,P
1.0,3.0,0.0,male,white,39.0,3.5,1.28,66.0,1.67,4.0,807.894717,P
1.0,4.0,0.0,male,white,31.5,3.5,0.02,67.0,-0.42,3.0,689.4736695,P
1.0,4.0,0.0,female,white,43.0,3.5,-0.49,70.0,0.06,5.0,871.052609,P
1.0,4.0,0.0,female,white,33.0,3.5,0.98,68.0,0.63,3.0,713.157879,P
1.0,3.0,0.0,female,white,34.0,3.5,0.23,65.0,-0.5,3.0,728.9473519999999,P
1.0,3.0,0.0,male,white,34.0,3.5,0.05,65.0,0.47,2.0,728.9473519999999,P
1.0,3.0,0.0,male,white,26.7,3.5,-0.28,66.0,0.08,3.0,613.6841991,P
1.0,4.0,0.0,male,white,42.0,3.5,1.25,68.0,1.86,5.0,855.2631359999999,P
1.0,3.0,0.0,female,asian,29.0,3.5,-1.35,66.0,-2.2,3.0,649.999987,F
1.0,5.0,0.0,male,white,29.0,3.5,0.01,67.0,-0.02,2.0,649.999987,P
1.0,3.0,0.0,female,white,29.0,3.5,0.0,68.0,0.0,1.0,649.999987,F
1.0,4.0,0.0,male,white,44.0,3.5,0.82,69.0,0.28,5.0,886.842082,P
1.0,4.0,0.0,female,white,48.0,3.5,0.4,69.0,0.58,5.0,949.9999740000001,P
1.0,4.0,0.0,female,asian,32.0,3.5,-0.84,69.0,-0.43,3.0,697.3684059999999,P
1.0,3.0,0.0,male,white,26.0,3.5,-0.58,64.0,-0.13,3.0,602.631568,P
1.0,3.0,0.0,male,other,38.0,3.5,0.0,69.0,0.0,4.0,792.1052440000001,P
1.0,4.0,0.0,female,white,42.0,3.5,0.93,69.0,0.57,6.0,855.2631359999999,P
1.0,4.0,0.0,male,white,33.0,3.5,0.0,68.0,0.0,3.0,713.157879,F
1.0,3.0,0.0,female,hisp,41.0,3.5,-1.08,68.0,-1.5,6.0,839.4736630000001,P
1.0,4.0,0.0,female,black,39.0,3.5,-1.44,69.0,-1.72,6.0,807.894717,P
1.0,2.0,0.0,female,white,47.0,3.5,1.88,65.0,1.29,5.0,934.210501,P
1.0,4.0,0.0,male,white,44.0,3.5,-0.45,68.0,-0.59,5.0,886.842082,P
1.0,4.0,0.0,female,white,37.0,3.5,2.29,69.0,1.47,5.0,776.315771,P
1.0,2.0,0.0,female,asian,36.0,3.5,-0.84,67.0,-0.82,4.0,760.526298,P
1.0,4.0,0.0,female,white,35.0,3.5,0.07,68.0,0.31,3.0,744.736825,P
2.0,3.0,1.0,male,white,34.0,3.5,0.0,55.0,0.0,3.0,728.9473519999999,P
1.0,3.0,0.0,male,white,34.0,3.5,0.43,62.0,-0.02,4.0,728.9473519999999,P
1.0,4.0,0.0,male,white,34.0,3.5,-0.66,62.0,-0.73,4.0,728.9473519999999,P
1.0,4.0,0.0,male,white,39.0,3.5,1.2,68.0,0.49,5.0,807.894717,P
1.0,4.0,0.0,male,white,40.0,3.5,0.23,69.0,0.26,6.0,823.6841900000001,P
1.0,5.0,0.0,male,white,48.0,3.5,0.55,68.0,0.28,5.0,949.9999740000001,P
1.0,5.0,0.0,female,white,34.0,3.5,-1.43,69.0,-1.42,5.0,728.9473519999999,F
1.0,3.0,0.0,female,white,34.0,3.5,1.06,69.0,1.28,3.0,728.9473519999999,P
1.0,4.0,0.0,male,white,29.5,3.5,-0.03,67.0,0.39,3.0,657.8947235,P
1.0,3.0,0.0,female,white,37.0,3.5,0.58,68.0,0.18,6.0,776.315771,P
1.0,4.0,0.0,male,white,37.0,3.5,-0.61,69.0,-1.14,3.0,776.315771,F
1.0,2.0,0.0,female,white,39.0,3.5,1.2,64.0,0.86,4.0,807.894717,P
1.0,2.0,0.0,male,other,40.0,3.5,0.0,65.0,-0.42,4.0,823.6841900000001,P
1.0,4.0,0.0,male,white,41.0,3.5,2.15,69.0,1.82,5.0,839.4736630000001,P
1.0,1.0,0.0,male,white,28.7,3.5,-0.56,64.0,0.37,3.0,645.2631451000001,P
1.0,4.0,0.0,female,white,38.0,3.5,-0.76,68.0,-0.02,4.0,792.1052440000001,P
1.0,4.0,0.0,male,black,29.0,3.5,-0.96,68.0,-1.56,3.0,649.999987,P
1.0,3.0,0.0,male,white,35.0,3.5,0.75,64.0,0.65,3.0,744.736825,P
1.0,2.0,0.0,male,white,39.0,3.5,-0.68,60.0,-0.36,4.0,807.894717,P
1.0,4.0,0.0,male,white,43.0,3.5,0.24,67.0,0.43,5.0,871.052609,P
1.0,4.0,0.0,male,white,37.0,3.5,-0.09,68.0,-0.58,5.0,776.315771,P
0.0,0.0,0.0,male,white,37.0,3.5,2.48,66.0,0.62,6.0,776.315771,P
1.0,3.0,0.0,female,white,36.0,3.5,0.43,68.0,1.05,3.0,760.526298,P
1.0,2.0,0.0,female,white,41.0,3.5,-0.17,68.0,0.05,3.0,839.4736630000001,P
1.0,2.0,0.0,male,other,26.0,3.5,-0.68,67.0,-0.4,2.0,602.631568,P
1.0,3.0,0.0,female,white,28.0,3.5,0.0,68.0,0.0,4.0,634.210514,P
1.0,3.0,0.0,female,white,35.0,3.5,0.37,69.0,0.61,4.0,744.736825,P
1.0,4.0,0.0,female,asian,44.0,3.5,-1.17,68.0,-0.4,5.0,886.842082,P
1.0,3.0,0.0,female,hisp,31.0,3.5,-0.8,66.0,-1.11,5.0,681.578933,F
1.0,4.0,0.0,female,white,37.0,3.5,-0.43,68.0,-0.29,4.0,776.315771,P
1.0,3.0,0.0,male,white,40.0,3.5,0.77,67.0,0.93,4.0,823.6841900000001,P
1.0,2.0,0.0,female,white,30.0,3.5,-0.34,69.0,-0.73,3.0,665.78946,P
1.0,4.0,0.0,female,white,37.0,3.5,0.56,70.0,1.08,5.0,776.315771,P
1.0,4.0,0.0,male,white,39.0,3.5,-0.92,69.0,-1.02,4.0,807.894717,P
1.0,4.0,0.0,male,white,46.0,3.5,1.17,69.0,1.27,4.0,918.421028,P
1.0,4.0,0.0,male,white,42.0,3.5,0.13,69.0,-0.91,5.0,855.2631359999999,P
1.0,4.0,0.0,male,white,41.0,3.5,0.7,57.0,0.81,4.0,839.4736630000001,P
1.0,3.0,0.0,male,white,41.0,3.5,-1.22,69.0,-1.42,4.0,839.4736630000001,P
1.0,4.0,0.0,male,white,39.0,3.5,-1.56,68.0,-1.57,4.0,807.894717,P
1.0,4.0,0.0,female,white,39.0,3.5,0.24,67.0,-0.26,3.0,807.894717,P
1.0,3.0,0.0,female,white,27.0,3.5,-1.05,52.0,-1.64,3.0,618.4210410000001,F
1.0,5.0,0.0,male,white,41.0,3.5,0.59,65.0,0.25,5.0,839.4736630000001,P
1.0,4.0,0.0,male,white,48.0,3.5,0.77,63.0,0.65,5.0,949.9999740000001,P
1.0,3.0,0.0,male,white,34.0,3.5,-0.05,67.0,-0.56,4.0,728.9473519999999,P
1.0,5.0,0.0,female,white,28.0,3.5,1.36,54.0,1.21,1.0,634.210514,P
1.0,4.0,0.0,male,white,36.0,3.5,-1.12,68.0,-1.34,3.0,760.526298,P
2.0,3.0,1.0,female,white,35.0,3.5,0.66,59.0,1.1,5.0,744.736825,P
1.0,4.0,0.0,male,white,48.0,3.5,0.99,54.0,0.9,4.0,949.9999740000001,P
1.0,4.0,0.0,male,white,34.0,3.5,-0.15,69.0,-0.19,3.0,728.9473519999999,P
1.0,3.0,0.0,male,white,48.0,3.5,1.25,65.0,0.93,4.0,949.9999740000001,P
1.0,4.0,0.0,female,white,43.0,3.5,-0.85,68.0,-0.19,6.0,871.052609,P
1.0,3.0,0.0,male,white,41.0,3.5,1.11,66.0,0.82,4.0,839.4736630000001,P
1.0,4.0,0.0,male,white,33.0,3.5,0.84,65.0,0.39,5.0,713.157879,P
1.0,3.0,0.0,male,white,38.0,3.5,0.78,68.0,0.12,5.0,792.1052440000001,P
1.0,4.0,0.0,male,asian,42.0,3.5,0.54,68.0,0.2,5.0,855.2631359999999,P
2.0,1.0,1.0,female,black,18.0,3.5,-1.14,54.0,-0.5,3.0,476.315784,P
1.0,4.0,0.0,male,white,36.0,3.5,0.58,69.0,0.49,4.0,760.526298,P
1.0,4.0,0.0,male,white,47.0,3.5,0.7,66.0,0.61,6.0,934.210501,P
2.0,3.0,1.0,female,white,30.0,3.5,-0.09,62.0,-0.35,4.0,665.78946,P
1.0,3.0,0.0,female,black,25.0,3.5,-0.89,68.0,-1.17,3.0,586.842095,F
1.0,4.0,0.0,male,white,33.0,3.5,0.1,69.0,0.26,5.0,713.157879,P
1.0,4.0,0.0,female,asian,40.0,3.5,2.25,69.0,1.5,6.0,823.6841900000001,P
1.0,4.0,0.0,female,white,34.0,3.5,0.51,69.0,0.86,3.0,728.9473519999999,P
1.0,4.0,0.0,male,white,39.5,3.5,0.74,68.0,0.88,4.0,815.7894535,P
1.0,4.0,0.0,male,white,47.0,3.5,0.47,66.0,0.44,6.0,934.210501,P
1.0,3.0,0.0,male,white,45.0,3.5,-0.24,59.0,-0.24,6.0,902.631555,P
1.0,4.0,0.0,female,white,42.0,3.5,1.89,69.0,1.72,3.0,855.2631359999999,P
1.0,4.0,0.0,male,white,46.0,3.5,-0.18,69.0,-0.43,6.0,918.421028,P
1.0,3.0,0.0,female,white,43.0,3.5,0.0,67.0,0.0,4.0,871.052609,P
1.0,3.0,0.0,male,white,33.0,3.5,-0.76,65.0,-0.3,3.0,713.157879,F
1.0,4.0,0.0,female,white,46.0,3.5,0.32,69.0,0.7,4.0,918.421028,P
1.0,4.0,0.0,female,white,35.0,3.5,1.56,63.0,0.8,3.0,744.736825,P
1.0,5.0,0.0,male,white,31.0,3.5,-0.01,65.0,-0.92,3.0,681.578933,P
1.0,2.0,0.0,female,white,42.0,3.5,0.69,67.0,1.05,5.0,855.2631359999999,P
1.0,5.0,0.0,male,white,39.0,3.5,0.0,70.0,0.0,6.0,807.894717,P
1.0,3.0,0.0,female,white,33.0,3.5,0.17,63.0,0.39,3.0,713.157879,P
1.0,4.0,0.0,male,white,39.5,3.5,0.2,67.0,1.07,4.0,815.7894535,P
1.0,4.0,0.0,female,white,33.0,3.5,0.12,68.0,0.53,4.0,713.157879,P
1.0,4.0,0.0,female,white,34.0,3.5,0.86,67.0,0.77,4.0,728.9473519999999,P
1.0,5.0,0.0,male,white,40.0,3.5,1.19,57.0,0.0,6.0,823.6841900000001,P
1.0,3.0,0.0,female,white,38.0,3.5,0.16,57.0,-0.33,4.0,792.1052440000001,P
1.0,4.0,0.0,male,other,40.0,3.5,0.88,69.0,0.55,4.0,823.6841900000001,P
1.0,4.0,0.0,male,white,36.0,3.5,0.84,68.0,0.98,4.0,760.526298,P
1.0,3.0,0.0,female,white,33.0,3.5,0.25,69.0,-0.07,3.0,713.157879,P
1.0,4.0,0.0,male,white,32.5,3.5,-0.31,57.0,-0.8,3.0,705.2631425,P
1.0,3.0,0.0,male,white,33.0,3.5,0.35,69.0,0.22,4.0,713.157879,P
1.0,4.0,0.0,female,white,27.5,3.5,0.25,69.0,-0.31,3.0,626.3157775000001,P
1.0,2.0,0.0,male,white,45.0,3.5,0.23,64.0,0.46,5.0,902.631555,P
1.0,4.0,0.0,male,white,37.0,3.5,0.68,68.0,0.58,4.0,776.315771,P
1.0,4.0,0.0,female,white,41.0,3.5,-0.12,67.0,-0.01,5.0,839.4736630000001,P
1.0,2.0,0.0,male,white,41.0,3.5,0.44,60.0,0.57,4.0,839.4736630000001,P
1.0,4.0,0.0,male,white,38.0,3.5,-0.2,69.0,0.24,4.0,792.1052440000001,P
1.0,2.0,0.0,male,white,26.0,3.5,0.43,70.0,0.07,2.0,602.631568,P
1.0,4.0,0.0,female,white,40.0,3.5,-0.12,69.0,-0.11,4.0,823.6841900000001,P
1.0,3.0,0.0,female,white,34.0,3.5,0.47,68.0,0.77,3.0,728.9473519999999,P
1.0,5.0,0.0,male,white,40.0,3.5,0.57,69.0,0.46,4.0,823.6841900000001,P
1.0,3.0,0.0,female,white,36.0,3.5,1.24,69.0,1.11,5.0,760.526298,P
1.0,3.0,0.0,female,black,31.0,3.5,-2.35,65.0,-2.05,6.0,681.578933,P
1.0,3.0,0.0,female,white,34.0,3.5,0.59,59.0,0.08,3.0,728.9473519999999,P
1.0,2.0,0.0,female,white,40.0,3.5,0.73,60.0,0.69,3.0,823.6841900000001,P
1.0,4.0,0.0,male,white,48.0,3.5,1.05,69.0,0.98,6.0,949.9999740000001,P
1.0,3.0,0.0,male,white,32.0,3.5,0.71,69.0,0.67,5.0,697.3684059999999,P
1.0,4.0,0.0,female,white,40.0,3.5,1.38,69.0,1.58,4.0,823.6841900000001,P
1.0,4.0,0.0,male,white,34.0,3.5,0.85,68.0,0.51,3.0,728.9473519999999,P
1.0,4.0,0.0,female,white,31.0,3.5,0.41,52.0,0.34,5.0,681.578933,P
1.0,3.0,0.0,female,white,34.0,3.5,-1.41,63.0,-0.04,3.0,728.9473519999999,P
1.0,2.0,0.0,female,white,42.0,3.5,0.0,68.0,0.0,3.0,855.2631359999999,P
1.0,3.0,0.0,male,white,34.0,3.5,0.51,69.0,-0.44,3.0,728.9473519999999,P
1.0,4.0,0.0,male,white,36.0,3.5,0.91,66.0,1.12,4.0,760.526298,P
1.0,3.0,0.0,male,white,32.0,3.5,1.06,67.0,1.05,2.0,697.3684059999999,P
1.0,4.0,0.0,male,white,48.0,3.5,0.06,70.0,-0.22,4.0,949.9999740000001,P
1.0,4.0,0.0,male,white,43.0,3.5,0.06,69.0,0.0,6.0,871.052609,P
1.0,4.0,0.0,female,white,36.0,3.5,0.58,65.0,0.1,5.0,760.526298,P
1.0,3.0,0.0,male,white,36.0,3.5,-1.47,68.0,-1.75,2.0,760.526298,P
1.0,4.0,0.0,male,white,42.0,3.5,0.25,59.0,0.4,5.0,855.2631359999999,P
1.0,3.0,0.0,female,white,42.0,3.5,0.0,69.0,0.0,5.0,855.2631359999999,P
1.0,4.0,0.0,male,white,46.0,3.5,2.05,67.0,1.74,6.0,918.421028,P
1.0,1.0,0.0,female,black,34.0,3.5,-0.95,69.0,-0.57,5.0,728.9473519999999,F
1.0,4.0,0.0,female,white,36.0,3.5,-0.72,69.0,-0.52,4.0,760.526298,P
1.0,4.0,0.0,male,white,47.0,3.5,1.44,69.0,1.29,5.0,934.210501,P
1.0,4.0,0.0,male,white,43.0,3.5,0.24,68.0,-0.2,5.0,871.052609,P
1.0,4.0,0.0,female,white,31.0,3.5,-1.58,57.0,-1.99,5.0,681.578933,F
2.0,3.0,1.0,female,white,39.0,3.5,0.94,67.0,1.22,2.0,807.894717,P
1.0,3.0,0.0,female,black,25.0,3.5,-1.56,69.0,-1.75,4.0,586.842095,P
1.0,3.0,0.0,female,white,39.0,3.5,1.31,69.0,1.68,4.0,807.894717,P
1.0,3.0,0.0,female,white,36.5,3.5,0.45,69.0,0.01,4.0,768.4210345,P
1.0,4.0,0.0,male,white,44.0,3.5,1.46,69.0,0.0,6.0,886.842082,P
1.0,2.0,0.0,female,other,37.0,3.5,-1.35,68.0,-1.05,4.0,776.315771,F
1.0,3.0,0.0,male,white,26.0,3.5,0.23,59.0,-0.42,3.0,602.631568,P
1.0,3.0,0.0,female,white,37.0,3.5,1.31,69.0,1.17,3.0,776.315771,P
1.0,3.0,0.0,male,black,25.0,3.5,-1.29,70.0,-2.78,5.0,586.842095,F
1.0,4.0,0.0,male,white,28.0,3.5,0.04,68.0,0.24,2.0,634.210514,P
1.0,3.0,0.0,male,white,34.0,3.5,-0.46,69.0,-0.7,3.0,728.9473519999999,P
2.0,3.0,1.0,female,asian,35.0,3.5,-0.65,67.0,-0.86,3.0,744.736825,P
1.0,4.0,0.0,female,white,36.0,3.5,0.21,70.0,0.24,4.0,760.526298,P
1.0,4.0,0.0,male,white,36.0,3.5,-0.74,69.0,-0.68,3.0,760.526298,P
1.0,3.0,0.0,female,white,48.0,3.5,1.94,60.0,1.0,4.0,949.9999740000001,P
1.0,3.0,0.0,male,white,31.0,3.5,-0.53,69.0,-0.45,2.0,681.578933,F
1.0,3.0,0.0,male,white,35.0,3.5,-1.75,69.0,-1.46,3.0,744.736825,P
1.0,0.0,0.0,male,white,32.0,3.5,0.0,69.0,0.64,5.0,697.3684059999999,P
1.0,3.0,0.0,female,white,45.0,3.5,2.19,58.0,1.84,4.0,902.631555,P
1.0,4.0,0.0,female,white,46.0,3.5,0.59,68.0,-0.45,4.0,918.421028,P
1.0,4.0,0.0,male,white,48.0,3.5,-0.15,69.0,-0.4,5.0,949.9999740000001,P
1.0,3.0,0.0,female,white,28.5,3.5,0.79,69.0,0.27,2.0,642.1052505,P
